project_id,developer_id,district_id,project_name_th,project_name_en,unittype,province_id,lat,lon,project_land_rai,total_unit,starting_price,project_status,created_at,Unit,15H1,15H2,16H1,16H2,17H1,17H2,Bedroom,Bathroom,Price2020
3598,10845,1047,บลอสซั่ม คอนโด แอท แฟชั่น บียอนน์,Blossom Condo @Fashion Beyond,3,10,13.66677,100.6373,5.8925,602,1800000,U,2012,,,,,,,,,,
3687,20284,1017,แอสปาย วุฒากาศ,ASPIRE Wutthakat,3,10,13.77662,100.582,1.5725,192,1900000,A,2013,,,,,,,,,,
3854,3525,1026,เดอะ ไลน์ จตุจักร-หมอชิต,The Line Jatujak-Mochit,3,10,13.79706,100.5704,0.5375,52,1800000,U,2013,,,,,,,,,,
4020,13034,1047,Rhythm Rangnam,Rhythm Rangnam,3,10,13.74837,100.6456,0,62,2160000,U,2013,,,,,,,,,,
4041,11515,1017,ไลฟ์ อโศก,Life Asoke,3,10,13.7496,100.5693,18.03,549,1490000,U,2013,,,,,,,,,,
4053,11515,1017,ศุภาลัย เอลีท สุรวงศ์,Supalai Elite Surawong,3,10,13.78644,100.5708,7,170,1890000,U,2013,,,,,,,,,,
4064,16783,1030,ศุภาลัย ลอฟท์ สถานีตลาดพลู,Supalai Loft @ Talat Phlu Station,3,10,13.81484,100.5723,0.455,27,3597000,A,2013,,78233,70244,67561,67567,67561,67561,,,
4091,15941,1033,โนเบิล บี เทอร์ตี้ทรี สุขุมวิท,Noble Be 33 Sukhumvit,3,10,13.72182,100.5603,2,350,3465000,U,2013,,,,,,,,,,
4124,568,1039,นิช ไพร์ด ทองหล่อ-เพชรบุรี,Niche Pride Thonglor-Phetchaburi,3,10,13.74347,100.5544,0,93,9000000,A,2013,,,,,,,,,,
4138,9403,1033,เอคิว อาเรีย อโศก,AQ ARIA ASOKE,3,10,13.79628,100.5647,0,79,3000000,A,2013,,,,,,,,,,
4362,20284,1017,ดิ ยู นีค เกษตร-นวมินทร์,The Unique Kaset-Nawamin,3,10,13.77542,100.5818,1.2875,167,1900000,A,2013,,,,,,,,,,
4692,16647,1049,เดอะเนสท์ สุขุมวิท 22,The Nest Sukhumvit 22,3,10,13.64063,100.4779,1,106,1190000,A,2014,,,,,,,,,,
4702,3548,1045,อินเตอร์ ลักส์ พรีเมียร์ สุขุมวิท 13,Interlux Premier Sukhumvit 13,3,10,13.79661,100.597,0,112,1000000,A,2014,,,,,,,,,,
4729,8259,1041,ไซมิส เอ็กซ์คลูซีฟ สุขุมวิท 31,Siamese Exclusive Sukhumvit 31,3,10,13.89273,100.5622,2,158,1550000,U,2014,,,,,,,,,,
4777,5256,1022,เดอะ ไลน์ สุขุมวิท 71,The line Sukhumvit 71,3,10,13.71123,100.4274,1.1225,185,1290000,A,2014,,,,,,,,,,
4778,5942,1049,เดอะ รูม สาทร-เซนต์หลุยส์,The room sathorn-st.louis,3,10,13.64703,100.4951,3.5325,363,1790000,A,2014,,,,,,,,,,
4781,10657,1005,เดอะคีย์ สาทร-เจริญราษฏร์,The Key Sathorn-Charoenrat,3,10,13.85342,100.6364,2.42,212,1470000,A,2014,,,,,,,,,,
4804,9984,1045,สินธร เรสซิเดนซ์,Sindhorn Residence,3,10,13.76746,100.6383,0.9375,78,1460000,A,2014,,,,,,,,,,
4837,5006,1038,เดอะ รีมาร์ค เอเบิ้ล ศูนย์วิจัย 2,The Remarkable Soonvijai 2,3,10,13.80138,100.6039,1.0825,45,1720000,A,2014,,,,,,,,,,
4838,16695,1031,คิว ชิดลม-เพชรบุรี,Q Chidlom-Phetchaburi,3,10,13.70265,100.5062,11.4475,132,1700000,A,2014,,,,,,,,,,
4850,10644,1044,คุรุธานี ไพรเวซี,Kuruthanee Privacy,3,10,13.74605,100.6649,12.21,946,1490000,U,2014,,,,,,,,,,
4871,11382,1022,ยู ดีไลท์ @บางซ่อน สเตชั่น,U Delight @Bangson Station,3,10,13.72156,100.4407,1.6125,203,799000,A,2014,,,,,,,,,,
4888,5006,1010,ดีไซน์ คอนโด รัชดา 18,Dsign Condo Ratchada 18,3,10,13.8087,100.7156,1.03,50,2280000,A,2014,,,,,,,,,,
4896,2523,1033,แชมเบอร์ส ชาน ลาดพร้าว-วังหิน,CHAMBERS CHAAN Ladprao-Wanghin,3,10,13.70338,100.5912,0.555,60,1900000,U,2014,,,,,,,,,,
4928,11686,1030,บีทนิค สุขุมวิท 32,Beatniq Sukhumvit 32,3,10,13.80852,100.5713,0.5025,66,2000000,U,2014,,,,,,,,,,
5022,9188,1030,เอพพิโซด พหลฯ-สะพานใหม่,Episode Phaholyothin-Sapanmai‎,3,10,13.83302,100.5736,0.6625,78,2700000,A,2014,,,,,,,,,,
5041,6414,1027,เทมโป ควอด สะพานใหม่,Tempo Quad Saphanmai,3,10,13.83461,100.6402,0,50,1300000,U,2014,,,,,,,,,,
5104,138654,1024,ชีวาทัย เรสซิเดนซ์ บางโพ,Chewathai Residence Bang Pho,3,10,13.65462,100.4981,1.86,275,1590000,A,2014,,,,,,,,,,
5112,134514,1039,เอสตาเบ พหลโยธิน 18,Estabe Phahonyothin 18,3,10,13.72922,100.5936,0.4575,69,2990000,A,2014,,,,,,,,,,
5155,9905,1025,ศุภาลัย ไลท์ รัชดาฯ-นราธิวาส-สาทร,Supalai Lite Ratchada-Narathivas-Sathorn,3,10,13.77179,100.4927,2.92,506,2690000,A,2014,,,,,,,,,,
5213,779,1040,ดิ เอส อโศก,The Esse Asoke,3,10,13.70563,100.4222,4.0675,434,1500000,A,2014,,,,,,,,,,
5275,135264,1030,คราฟท์ เพลินจิต,Craft Ploenchit,3,10,13.82008,100.5841,0.5925,78,1790000,A,2014,,,,,,,,,,
5302,15444,1005,เดอะไพรเวซี่ ลาดพร้าว-เสนา,The Privacy Ladprao-Sena,3,10,13.85992,100.5874,1.54,194,3690000,A,2015,,,,,,,,,,
5325,4159,1017,แดน ลิฟวิ่ง รัชดา-วงศ์สว่าง,Than Living Ratchada-Wongsawang,3,10,13.76679,100.5811,12.725,1092,2690000,A,2015,,,,,,,,,,
5376,1583,1047,ไลฟ์ ปิ่นเกล้า,Life Pinklao,3,10,13.676,100.6124,0.7775,79,2700000,A,2015,,,,,,,,,,
5390,140837,1005,เดอะ เรสซิเดนซ์ แอท แมนดาริน โอเรียนเต็ล กรุงเทพฯ,The Residences at Mandarin Oriental Bangkok,3,10,13.86345,100.6162,2,266,1990000,A,2015,,,,,,,,,,
5394,20865,1034,ฮัมเบิล ลิฟวิ่ง อยู่เย็น รัชดา-สุทธิสาร,Humble Living @ Yuyen Ratchada-Sutthisan,3,10,13.73915,100.6035,0.7125,79,2790000,A,2015,,,,,,,,,,
5398,7338,1028,เดอะ ไลน์ ราชเทวี,The Line Ratchathewi,3,10,13.71773,100.548,0.995,88,4900000,A,2015,,,,,,,,,,
5401,6280,1036,แบงค์คอก เฟ'ลิซ @ สถานีบางแค,Bangkok Feliz @ Bangkae Station,3,10,13.92405,100.598,5.94,673,1200000,U,2015,,,,,,,,,,
5419,136245,1047,เอชทู รามอินทรา 21,H2 รามอินทรา 21,3,10,13.68552,100.6096,1.3475,169,2350000,A,2015,,,,,,,,,,
5448,140945,1025,ธนา แอสโทเรีย ปิ่นเกล้า,Thana Astoria Pinklao,3,10,13.73262,100.4672,17.165,1932,1290000,A,2015,,,,,,,,,,
5460,140565,1006,แบงค์คอก ฮอไรซอน รัชดา-ท่าพระ,Bangkok Horizon Ratchada-Thapra,3,10,13.73701,100.6405,3.0675,530,2090000,W,2015,,,,,,,,,,
5461,10041,1047,ไวร์ รัชดา 19,Wire Ratchada 19,3,10,13.66319,100.6078,1.3125,159,1590000,U,2015,,,,,,,,,,
5479,15444,1005,เดอะ ลอฟท์ อโศก,The Lofts Asoke,3,10,13.88756,100.6041,2.89,490,5500000,A,2015,,,,,,,,,,
5495,15941,1043,ศุภาลัย ริวา แกรนด์,Supalai Riva Grand,3,10,13.81854,100.6798,2.2825,453,1990000,A,2015,,,,,,,,,,
5550,11515,1026,เอส เจ เรสซิเดนซ์ บางแวก 63,SJ Residence Bangwaek 63,3,10,13.75545,100.5648,1.665,315,3980000,U,2015,,,,,,,,,,
5582,20402,1039,เคนซิงตัน พหลฯ-เกษตร,Kensington Phahol-Kaset,3,10,13.74753,100.5583,1.22,143,3900000,A,2015,,,,,,,,,,
5612,137634,1017,แอชตัน สีลม,Ashton Silom,3,10,13.74845,100.5869,0.81,78,3900000,A,2015,,,,,,,,,,
5653,5618,1038,ไอดีโอ โมบิ บางซื่อ-แกรนด์ อินเตอร์เชนจ์,Ideo Mobi Bangsue-Grand Interchange,3,10,13.82645,100.5917,3.8375,317,3390000,A,2015,,,,,,,,,,
5708,140565,1029,ฟินน์ อารีย์,Fynn Aree,3,10,13.83132,100.5249,4.505,707,2200000,W,2015,,97000,,,,,,,,
